time,nagents,#153,#154,#155,#156,#157,#158,#159,#160,#161,#162,#163,#164,#165,#166,#167,#168,#169,#170,#171,#172
95,479,575,32,114,0.39724459583727256,"Dict(:p25 => 9.5625, :p75 => 19.84375, :p50 => 13.8125, :p90 => 29.375, :p99 => 89.77499999999996, :p95 => 39.900000000000034)",2.3437527679959937,23.883089770354907,0.4234386177496825,5.163255873449445,"Dict{String, Real}(""unique_cultures"" => 223, ""max_possible"" => 2048, ""diversity_ratio"" => 0.10888671875)",0.0,0.0,372,107,"Dict(""blue_proportion"" => 0.22338204592901878, ""red_proportion"" => 0.7766179540709812)","Dict(:p25 => 9.5625, :p75 => 19.84375, :p50 => 13.8125, :p90 => 29.375, :p99 => 89.77499999999996, :p95 => 39.900000000000034)",2.3437527679959937,32,114,"Dict{String, Real}(""red_transmission_rate"" => 0.8136363636363636, ""blue_transmission_rate"" => 0.18636363636363637, ""blue_initiated_transmissions"" => 41, ""red_initiated_transmissions"" => 179, ""total_transmissions"" => 220)"
96,485,592,33,124,0.38660353965620753,"Dict(:p25 => 10.0625, :p75 => 19.25, :p50 => 13.875, :p90 => 29.825000000000003, :p99 => 90.69999999999996, :p95 => 40.675000000000026)",2.360074767072198,23.529896907216497,0.4293259762738446,5.167783040423039,"Dict{String, Real}(""unique_cultures"" => 231, ""max_possible"" => 2048, ""diversity_ratio"" => 0.11279296875)",0.0,0.0,371,114,"Dict(""blue_proportion"" => 0.23505154639175257, ""red_proportion"" => 0.7649484536082474)","Dict(:p25 => 10.0625, :p75 => 19.25, :p50 => 13.875, :p90 => 29.825000000000003, :p99 => 90.69999999999996, :p95 => 40.675000000000026)",2.360074767072198,33,124,"Dict{String, Real}(""red_transmission_rate"" => 0.7605633802816901, ""blue_transmission_rate"" => 0.23943661971830985, ""blue_initiated_transmissions"" => 51, ""red_initiated_transmissions"" => 162, ""total_transmissions"" => 213)"
97,500,615,34,131,0.38002604658073613,"Dict(:p25 => 9.96875, :p75 => 18.515625, :p50 => 13.8125, :p90 => 29.0, :p99 => 91.51249999999999, :p95 => 38.23750000000015)",2.28718848382201,23.052,0.44109734513274335,5.163263900830385,"Dict{String, Real}(""unique_cultures"" => 225, ""max_possible"" => 2048, ""diversity_ratio"" => 0.10986328125)",0.0,0.0,386,114,"Dict(""blue_proportion"" => 0.228, ""red_proportion"" => 0.772)","Dict(:p25 => 9.96875, :p75 => 18.515625, :p50 => 13.8125, :p90 => 29.0, :p99 => 91.51249999999999, :p95 => 38.23750000000015)",2.28718848382201,34,131,"Dict{String, Real}(""red_transmission_rate"" => 0.7741935483870968, ""blue_transmission_rate"" => 0.22580645161290322, ""blue_initiated_transmissions"" => 49, ""red_initiated_transmissions"" => 168, ""total_transmissions"" => 217)"
98,494,620,36,140,0.3687249275238209,"Dict(:p25 => 10.640625, :p75 => 19.046875, :p50 => 14.34375, :p90 => 30.0, :p99 => 92.58749999999999, :p95 => 41.50625000000001)",2.3616188677357948,23.544534412955464,0.4325556406044575,5.18005878758734,"Dict{String, Real}(""unique_cultures"" => 231, ""max_possible"" => 2048, ""diversity_ratio"" => 0.11279296875)",0.0,0.0,375,119,"Dict(""blue_proportion"" => 0.2408906882591093, ""red_proportion"" => 0.7591093117408907)","Dict(:p25 => 10.640625, :p75 => 19.046875, :p50 => 14.34375, :p90 => 30.0, :p99 => 92.58749999999999, :p95 => 41.50625000000001)",2.3616188677357948,36,140,"Dict{String, Real}(""red_transmission_rate"" => 0.7669491525423728, ""blue_transmission_rate"" => 0.2330508474576271, ""blue_initiated_transmissions"" => 55, ""red_initiated_transmissions"" => 181, ""total_transmissions"" => 236)"
99,503,635,37,145,0.363257087251571,"Dict(:p25 => 10.6875, :p75 => 19.0, :p50 => 14.625, :p90 => 30.0, :p99 => 93.3949999999998, :p95 => 38.08750000000001)",2.296283562172126,23.548707753479125,0.4331699964837401,5.117963597250354,"Dict{String, Real}(""unique_cultures"" => 220, ""max_possible"" => 2048, ""diversity_ratio"" => 0.107421875)",0.0,0.0,383,120,"Dict(""blue_proportion"" => 0.23856858846918488, ""red_proportion"" => 0.7614314115308151)","Dict(:p25 => 10.6875, :p75 => 19.0, :p50 => 14.625, :p90 => 30.0, :p99 => 93.3949999999998, :p95 => 38.08750000000001)",2.296283562172126,37,145,"Dict{String, Real}(""red_transmission_rate"" => 0.7468879668049793, ""blue_transmission_rate"" => 0.25311203319502074, ""blue_initiated_transmissions"" => 61, ""red_initiated_transmissions"" => 180, ""total_transmissions"" => 241)"
100,512,649,38,149,0.3561595370265018,"Dict(:p25 => 10.296875, :p75 => 19.390625, :p50 => 14.625, :p90 => 30.056250000000002, :p99 => 93.81249999999991, :p95 => 36.96250000000015)",2.2694317049577166,23.6875,0.43272798482849595,5.124738691337096,"Dict{String, Real}(""unique_cultures"" => 226, ""max_possible"" => 2048, ""diversity_ratio"" => 0.1103515625)",0.0,0.0,403,109,"Dict(""blue_proportion"" => 0.212890625, ""red_proportion"" => 0.787109375)","Dict(:p25 => 10.296875, :p75 => 19.390625, :p50 => 14.625, :p90 => 30.056250000000002, :p99 => 93.81249999999991, :p95 => 36.96250000000015)",2.2694317049577166,38,149,"Dict{String, Real}(""red_transmission_rate"" => 0.7926267281105991, ""blue_transmission_rate"" => 0.2073732718894009, ""blue_initiated_transmissions"" => 45, ""red_initiated_transmissions"" => 172, ""total_transmissions"" => 217)"
101,527,665,38,150,0.3574584854621914,"Dict(:p25 => 10.15625, :p75 => 19.0, :p50 => 14.5625, :p90 => 29.375, :p99 => 92.87500000000006, :p95 => 36.275000000000034)",2.143605953637604,23.910815939278937,0.4334326648272093,5.0988468190470275,"Dict{String, Real}(""unique_cultures"" => 218, ""max_possible"" => 2048, ""diversity_ratio"" => 0.1064453125)",0.0,0.0,411,116,"Dict(""blue_proportion"" => 0.22011385199240988, ""red_proportion"" => 0.7798861480075902)","Dict(:p25 => 10.15625, :p75 => 19.0, :p50 => 14.5625, :p90 => 29.375, :p99 => 92.87500000000006, :p95 => 36.275000000000034)",2.143605953637604,38,150,"Dict{String, Real}(""red_transmission_rate"" => 0.7877551020408163, ""blue_transmission_rate"" => 0.21224489795918366, ""blue_initiated_transmissions"" => 52, ""red_initiated_transmissions"" => 193, ""total_transmissions"" => 245)"
102,534,678,39,155,0.3565810201582733,"Dict(:p25 => 10.2265625, :p75 => 19.21875, :p50 => 14.46875, :p90 => 29.11250000000004, :p99 => 93.43749999999974, :p95 => 36.26250000000002)",2.3334076402972324,24.084269662921347,0.4313084559858844,5.11640775094564,"Dict{String, Real}(""unique_cultures"" => 228, ""max_possible"" => 2048, ""diversity_ratio"" => 0.111328125)",0.0,0.0,428,106,"Dict(""blue_proportion"" => 0.19850187265917604, ""red_proportion"" => 0.8014981273408239)","Dict(:p25 => 10.2265625, :p75 => 19.21875, :p50 => 14.46875, :p90 => 29.11250000000004, :p99 => 93.43749999999974, :p95 => 36.26250000000002)",2.3334076402972324,39,155,"Dict{String, Real}(""red_transmission_rate"" => 0.7903225806451613, ""blue_transmission_rate"" => 0.20967741935483872, ""blue_initiated_transmissions"" => 52, ""red_initiated_transmissions"" => 196, ""total_transmissions"" => 248)"
103,534,688,42,162,0.3497743612566464,"Dict(:p25 => 10.4375, :p75 => 19.8125, :p50 => 14.8125, :p90 => 28.67500000000001, :p99 => 93.76749999999979, :p95 => 37.17500000000001)",2.332267861398217,24.06554307116105,0.4246841572538258,5.141661712478251,"Dict{String, Real}(""unique_cultures"" => 223, ""max_possible"" => 2048, ""diversity_ratio"" => 0.10888671875)",0.0,0.0,421,113,"Dict(""blue_proportion"" => 0.21161048689138576, ""red_proportion"" => 0.7883895131086143)","Dict(:p25 => 10.4375, :p75 => 19.8125, :p50 => 14.8125, :p90 => 28.67500000000001, :p99 => 93.76749999999979, :p95 => 37.17500000000001)",2.332267861398217,42,162,"Dict{String, Real}(""red_transmission_rate"" => 0.764, ""blue_transmission_rate"" => 0.236, ""blue_initiated_transmissions"" => 59, ""red_initiated_transmissions"" => 191, ""total_transmissions"" => 250)"
104,537,698,43,168,0.3449722742424499,"Dict(:p25 => 10.4375, :p75 => 19.875, :p50 => 15.25, :p90 => 28.5, :p99 => 94.60999999999993, :p95 => 37.55000000000001)",2.2764726504701853,24.40223463687151,0.4209967303542723,5.119777161372546,"Dict{String, Real}(""unique_cultures"" => 219, ""max_possible"" => 2048, ""diversity_ratio"" => 0.10693359375)",0.0,0.0,422,115,"Dict(""blue_proportion"" => 0.21415270018621974, ""red_proportion"" => 0.7858472998137802)","Dict(:p25 => 10.4375, :p75 => 19.875, :p50 => 15.25, :p90 => 28.5, :p99 => 94.60999999999993, :p95 => 37.55000000000001)",2.2764726504701853,43,168,"Dict{String, Real}(""red_transmission_rate"" => 0.7401574803149606, ""blue_transmission_rate"" => 0.25984251968503935, ""blue_initiated_transmissions"" => 66, ""red_initiated_transmissions"" => 188, ""total_transmissions"" => 254)"
105,548,712,43,171,0.34169319396399156,"Dict(:p25 => 10.421875, :p75 => 20.0, :p50 => 15.125, :p90 => 27.868750000000002, :p99 => 94.03249999999986, :p95 => 37.49687499999997)",2.3605839437977654,24.722627737226276,0.4206258256666213,5.118417462283367,"Dict{String, Real}(""unique_cultures"" => 228, ""max_possible"" => 2048, ""diversity_ratio"" => 0.111328125)",0.0,0.0,444,104,"Dict(""blue_proportion"" => 0.1897810218978102, ""red_proportion"" => 0.8102189781021898)","Dict(:p25 => 10.421875, :p75 => 20.0, :p50 => 15.125, :p90 => 27.868750000000002, :p99 => 94.03249999999986, :p95 => 37.49687499999997)",2.3605839437977654,43,171,"Dict{String, Real}(""red_transmission_rate"" => 0.7698744769874477, ""blue_transmission_rate"" => 0.2301255230125523, ""blue_initiated_transmissions"" => 55, ""red_initiated_transmissions"" => 184, ""total_transmissions"" => 239)"
106,563,733,44,176,0.34072722242513964,"Dict(:p25 => 10.46875, :p75 => 20.1875, :p50 => 14.46875, :p90 => 28.30000000000001, :p99 => 93.33999999999997, :p95 => 36.95624999999999)",2.4105240638531287,24.566607460035524,0.42803504830513694,5.131375326320968,"Dict{String, Real}(""unique_cultures"" => 227, ""max_possible"" => 2048, ""diversity_ratio"" => 0.11083984375)",0.0,0.0,449,114,"Dict(""blue_proportion"" => 0.2024866785079929, ""red_proportion"" => 0.7975133214920072)","Dict(:p25 => 10.46875, :p75 => 20.1875, :p50 => 14.46875, :p90 => 28.30000000000001, :p99 => 93.33999999999997, :p95 => 36.95624999999999)",2.4105240638531287,44,176,"Dict{String, Real}(""red_transmission_rate"" => 0.7669172932330827, ""blue_transmission_rate"" => 0.23308270676691728, ""blue_initiated_transmissions"" => 62, ""red_initiated_transmissions"" => 204, ""total_transmissions"" => 266)"
107,579,752,44,179,0.3399249165769078,"Dict(:p25 => 10.21875, :p75 => 20.0, :p50 => 14.40625, :p90 => 27.025000000000006, :p99 => 92.62500000000017, :p95 => 37.0)",2.4242613625765306,24.734024179620036,0.4314347361671249,5.104150053241948,"Dict{String, Real}(""unique_cultures"" => 226, ""max_possible"" => 2048, ""diversity_ratio"" => 0.1103515625)",0.0,0.0,454,125,"Dict(""blue_proportion"" => 0.2158894645941278, ""red_proportion"" => 0.7841105354058722)","Dict(:p25 => 10.21875, :p75 => 20.0, :p50 => 14.40625, :p90 => 27.025000000000006, :p99 => 92.62500000000017, :p95 => 37.0)",2.4242613625765306,44,179,"Dict{String, Real}(""red_transmission_rate"" => 0.7735191637630662, ""blue_transmission_rate"" => 0.2264808362369338, ""blue_initiated_transmissions"" => 65, ""red_initiated_transmissions"" => 222, ""total_transmissions"" => 287)"
108,584,766,50,182,0.3313817196685407,"Dict(:p25 => 10.2421875, :p75 => 20.203125, :p50 => 14.71875, :p90 => 27.087500000000006, :p99 => 88.55249999999987, :p95 => 37.16875000000003)",2.548303040540164,24.539383561643834,0.4263586314943275,5.144542863460202,"Dict{String, Real}(""unique_cultures"" => 235, ""max_possible"" => 2048, ""diversity_ratio"" => 0.11474609375)",0.0,0.0,456,128,"Dict(""blue_proportion"" => 0.2191780821917808, ""red_proportion"" => 0.7808219178082192)","Dict(:p25 => 10.2421875, :p75 => 20.203125, :p50 => 14.71875, :p90 => 27.087500000000006, :p99 => 88.55249999999987, :p95 => 37.16875000000003)",2.548303040540164,50,182,"Dict{String, Real}(""red_transmission_rate"" => 0.7568627450980392, ""blue_transmission_rate"" => 0.24313725490196078, ""blue_initiated_transmissions"" => 62, ""red_initiated_transmissions"" => 193, ""total_transmissions"" => 255)"
