time,id,pos,sugar,age,vision,metabolism,sex,culture,children,has_reproduced,has_spread_culture,has_accepted_culture,total_inheritance_received,last_partner_id,last_credit_partner,chose_not_to_spread_culture,schwartz_values
122,133,"(33, 4)",13.0,49,1,3,male,"Bool[1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,"(self_direction = 1.44f0, stimulation = -0.54f0, hedonism = -1.46f0, achievement = 0.69f0, power = 0.9f0, security = 1.12f0, conformity = -0.19f0, tradition = -1.13f0, benevolence = 0.14f0, universalism = -0.97f0)"
122,135,"(30, 1)",61.0,48,1,2,male,"Bool[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.23f0, stimulation = -0.55f0, hedonism = 0.52f0, achievement = -1.04f0, power = -2.34f0, security = 0.07f0, conformity = 0.21f0, tradition = -0.19f0, benevolence = 1.29f0, universalism = 1.8f0)"
122,137,"(35, 9)",54.0,48,4,2,female,"Bool[1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = -0.23f0, stimulation = -1.52f0, hedonism = -1.21f0, achievement = 1.42f0, power = 1.14f0, security = 0.22f0, conformity = -0.49f0, tradition = -1.29f0, benevolence = 1.57f0, universalism = 0.39f0)"
122,140,"(16, 37)",88.0,43,6,2,male,"Bool[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 1.04f0, stimulation = 1.51f0, hedonism = 0.2f0, achievement = 0.93f0, power = 0.95f0, security = -0.39f0, conformity = -2.4f0, tradition = -1.5f0, benevolence = -0.2f0, universalism = -0.13f0)"
122,143,"(11, 34)",39.0,41,3,2,male,"Bool[0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 1.36f0, stimulation = -0.35f0, hedonism = 0.47f0, achievement = -0.5f0, power = 0.07f0, security = -0.24f0, conformity = 0.38f0, tradition = -0.08f0, benevolence = -0.66f0, universalism = -0.45f0)"
122,146,"(34, 13)",9.0,39,5,4,male,"Bool[1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 1.04f0, stimulation = 0.64f0, hedonism = -0.27f0, achievement = -0.72f0, power = -0.22f0, security = -0.34f0, conformity = 0.32f0, tradition = -0.45f0, benevolence = -0.64f0, universalism = 0.65f0)"
122,147,"(11, 39)",99.0,39,3,1,female,"Bool[0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.61f0, stimulation = -1.08f0, hedonism = 0.25f0, achievement = 0.73f0, power = -0.34f0, security = -0.45f0, conformity = -1.35f0, tradition = -0.46f0, benevolence = 0.88f0, universalism = 1.21f0)"
122,149,"(38, 8)",98.0,38,4,1,female,"Bool[1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0]",Int64[],false,false,true,0.0,Int64[],Int64[],false,"(self_direction = 0.48f0, stimulation = 0.28f0, hedonism = -0.66f0, achievement = 0.42f0, power = 0.17f0, security = -0.57f0, conformity = -0.52f0, tradition = 0.53f0, benevolence = 0.33f0, universalism = -0.46f0)"
122,150,"(32, 9)",64.0,38,5,2,male,"Bool[1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]",Int64[],false,false,true,0.0,Int64[],Int64[],false,"(self_direction = -0.05f0, stimulation = -0.61f0, hedonism = -0.29f0, achievement = 0.21f0, power = -1.91f0, security = 0.59f0, conformity = 0.1f0, tradition = 1.02f0, benevolence = 1.28f0, universalism = -0.34f0)"
122,151,"(34, 7)",95.0,37,6,1,female,"Bool[1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.24f0, stimulation = -1.08f0, hedonism = -0.39f0, achievement = -0.37f0, power = -0.05f0, security = 0.2f0, conformity = -0.0f0, tradition = 0.16f0, benevolence = 0.77f0, universalism = 0.52f0)"
122,154,"(37, 12)",45.0,34,5,3,female,"Bool[1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.91f0, stimulation = -1.36f0, hedonism = -0.6f0, achievement = 0.9f0, power = 0.11f0, security = 1.69f0, conformity = -1.18f0, tradition = -1.16f0, benevolence = -0.16f0, universalism = 0.85f0)"
122,155,"(19, 34)",60.0,33,4,2,male,"Bool[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 1.05f0, stimulation = 1.79f0, hedonism = 0.55f0, achievement = 0.68f0, power = -0.0f0, security = -1.52f0, conformity = -0.95f0, tradition = -0.63f0, benevolence = -0.27f0, universalism = -0.69f0)"
122,158,"(17, 33)",71.0,32,3,1,female,"Bool[1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.62f0, stimulation = 0.06f0, hedonism = -1.09f0, achievement = 0.29f0, power = 0.22f0, security = -0.69f0, conformity = -0.25f0, tradition = 0.28f0, benevolence = -0.2f0, universalism = 0.76f0)"
122,160,"(41, 6)",78.0,31,3,1,male,"Bool[0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.17f0, stimulation = -1.76f0, hedonism = -0.33f0, achievement = -1.18f0, power = -1.04f0, security = 0.83f0, conformity = 1.48f0, tradition = -0.5f0, benevolence = 0.76f0, universalism = 1.58f0)"
122,162,"(17, 39)",43.0,31,3,2,female,"Bool[1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,"(self_direction = 0.56f0, stimulation = -1.58f0, hedonism = -0.43f0, achievement = -1.55f0, power = -0.07f0, security = 1.2f0, conformity = -0.16f0, tradition = 1.35f0, benevolence = -0.33f0, universalism = 1.0f0)"
122,165,"(18, 41)",46.0,30,6,2,female,"Bool[1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],true,"(self_direction = 0.5f0, stimulation = -0.48f0, hedonism = -0.66f0, achievement = 1.56f0, power = 0.25f0, security = 0.55f0, conformity = -1.51f0, tradition = -0.74f0, benevolence = 0.05f0, universalism = 0.46f0)"
122,167,"(14, 30)",54.0,29,2,1,male,"Bool[0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.98f0, stimulation = 0.76f0, hedonism = 0.69f0, achievement = -0.4f0, power = -2.02f0, security = -0.25f0, conformity = -0.53f0, tradition = -0.58f0, benevolence = 0.1f0, universalism = 1.23f0)"
122,168,"(34, 10)",34.0,29,6,3,male,"Bool[1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.64f0, stimulation = -0.2f0, hedonism = 0.25f0, achievement = 0.33f0, power = -0.67f0, security = 0.26f0, conformity = -0.64f0, tradition = -0.5f0, benevolence = 0.53f0, universalism = -0.0f0)"
122,171,"(14, 42)",66.0,27,6,2,male,"Bool[1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1]",Int64[],false,false,true,0.0,Int64[],Int64[],false,"(self_direction = 0.57f0, stimulation = -0.41f0, hedonism = 1.29f0, achievement = -0.23f0, power = -1.96f0, security = 0.23f0, conformity = 0.14f0, tradition = 0.03f0, benevolence = 0.49f0, universalism = -0.15f0)"
122,177,"(13, 41)",26.0,22,3,3,male,"Bool[0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,"(self_direction = -1.94f0, stimulation = 0.02f0, hedonism = 1.15f0, achievement = -0.61f0, power = 0.36f0, security = -0.0f0, conformity = 0.43f0, tradition = -1.24f0, benevolence = 0.74f0, universalism = 1.1f0)"
122,178,"(14, 43)",13.0,22,6,4,female,"Bool[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,"(self_direction = 0.77f0, stimulation = -0.54f0, hedonism = -1.72f0, achievement = 1.69f0, power = -0.28f0, security = 0.88f0, conformity = -0.6f0, tradition = -1.23f0, benevolence = 0.87f0, universalism = 0.16f0)"
122,179,"(32, 10)",46.0,22,3,2,male,"Bool[1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,"(self_direction = -0.44f0, stimulation = 1.43f0, hedonism = -0.36f0, achievement = 0.6f0, power = -0.01f0, security = 0.12f0, conformity = 1.11f0, tradition = -0.88f0, benevolence = -0.5f0, universalism = -1.07f0)"
122,180,"(27, 23)",25.0,21,3,1,male,"Bool[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 1.14f0, stimulation = -0.09f0, hedonism = -1.84f0, achievement = 0.42f0, power = -1.36f0, security = -0.09f0, conformity = -1.11f0, tradition = -0.1f0, benevolence = 1.3f0, universalism = 1.74f0)"
122,181,"(9, 31)",43.0,21,3,1,male,"Bool[1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = -0.42f0, stimulation = -0.29f0, hedonism = -0.42f0, achievement = -0.17f0, power = -0.25f0, security = -0.77f0, conformity = -0.85f0, tradition = 0.61f0, benevolence = 1.24f0, universalism = 1.32f0)"
122,183,"(44, 39)",5.0,20,5,1,female,"Bool[0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = -0.3f0, stimulation = -0.24f0, hedonism = 0.9f0, achievement = 0.12f0, power = -0.8f0, security = 0.0f0, conformity = -1.53f0, tradition = -0.06f0, benevolence = 0.87f0, universalism = 1.02f0)"
122,184,"(39, 10)",67.0,20,5,1,male,"Bool[1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.67f0, stimulation = -0.93f0, hedonism = 1.01f0, achievement = 0.34f0, power = -0.68f0, security = 0.37f0, conformity = 0.44f0, tradition = -0.83f0, benevolence = -0.5f0, universalism = 0.1f0)"
122,186,"(15, 29)",1.0,18,2,3,female,"Bool[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = -0.08f0, stimulation = -1.34f0, hedonism = -0.42f0, achievement = 0.4f0, power = 0.58f0, security = 0.42f0, conformity = 0.1f0, tradition = 0.61f0, benevolence = -0.43f0, universalism = 0.14f0)"
122,187,"(37, 10)",60.0,17,5,1,male,"Bool[1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.64f0, stimulation = 0.27f0, hedonism = 0.93f0, achievement = -1.04f0, power = -1.15f0, security = 1.4f0, conformity = -0.72f0, tradition = -1.28f0, benevolence = 0.48f0, universalism = 0.47f0)"
122,188,"(14, 41)",18.0,14,6,3,female,"Bool[0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],true,"(self_direction = 2.89f0, stimulation = 1.07f0, hedonism = 1.53f0, achievement = -0.9f0, power = -1.28f0, security = -0.66f0, conformity = -2.07f0, tradition = -2.13f0, benevolence = 1.0f0, universalism = 0.55f0)"
122,189,"(31, 5)",53.0,14,2,1,female,"Bool[1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,"(self_direction = 0.9f0, stimulation = -2.82f0, hedonism = 0.21f0, achievement = -1.48f0, power = -1.94f0, security = 1.87f0, conformity = 0.05f0, tradition = -0.08f0, benevolence = 1.2f0, universalism = 2.09f0)"
122,191,"(46, 19)",18.0,12,1,1,female,"Bool[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = -0.14f0, stimulation = -1.98f0, hedonism = -2.46f0, achievement = -0.38f0, power = -1.84f0, security = 2.19f0, conformity = 1.11f0, tradition = 1.84f0, benevolence = 1.11f0, universalism = 0.56f0)"
122,193,"(16, 41)",33.0,10,5,1,male,"Bool[1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,"(self_direction = 0.53f0, stimulation = -1.34f0, hedonism = -1.28f0, achievement = -0.3f0, power = -1.15f0, security = 0.57f0, conformity = -0.21f0, tradition = 1.14f0, benevolence = 0.45f0, universalism = 1.59f0)"
122,194,"(27, 34)",15.0,8,2,2,male,"Bool[0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.31f0, stimulation = 1.41f0, hedonism = 1.68f0, achievement = 0.7f0, power = -0.66f0, security = -0.09f0, conformity = -1.47f0, tradition = -1.76f0, benevolence = -0.23f0, universalism = 0.1f0)"
122,195,"(39, 16)",37.0,8,4,1,male,"Bool[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.14f0, stimulation = -0.55f0, hedonism = 0.2f0, achievement = 0.03f0, power = 1.13f0, security = -0.15f0, conformity = 1.4f0, tradition = -1.18f0, benevolence = -0.5f0, universalism = -0.5f0)"
122,196,"(40, 11)",13.0,7,5,4,male,"Bool[1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = -0.06f0, stimulation = -0.84f0, hedonism = -0.49f0, achievement = 0.27f0, power = 0.2f0, security = 0.29f0, conformity = 0.26f0, tradition = -0.67f0, benevolence = 0.44f0, universalism = 0.6f0)"
122,197,"(37, 47)",1.0,6,5,3,male,"Bool[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 1.06f0, stimulation = -0.19f0, hedonism = 0.91f0, achievement = 0.47f0, power = 0.34f0, security = -1.2f0, conformity = -0.79f0, tradition = 0.2f0, benevolence = 0.28f0, universalism = -1.09f0)"
122,198,"(35, 11)",39.0,6,5,1,female,"Bool[1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,"(self_direction = 1.24f0, stimulation = -1.17f0, hedonism = -1.17f0, achievement = -0.68f0, power = -1.77f0, security = 0.45f0, conformity = -0.15f0, tradition = 0.57f0, benevolence = 1.13f0, universalism = 1.55f0)"
122,199,"(43, 21)",13.0,6,1,2,male,"Bool[0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = -0.2f0, stimulation = -0.88f0, hedonism = -0.33f0, achievement = -0.87f0, power = -1.65f0, security = 0.38f0, conformity = 0.7f0, tradition = 0.1f0, benevolence = 0.79f0, universalism = 1.95f0)"
122,200,"(17, 42)",33.0,5,5,1,female,"Bool[1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 1.29f0, stimulation = -2.53f0, hedonism = 0.29f0, achievement = -0.19f0, power = -1.12f0, security = 1.43f0, conformity = -0.83f0, tradition = 0.03f0, benevolence = 0.75f0, universalism = 0.88f0)"
122,201,"(35, 17)",19.0,4,4,2,female,"Bool[1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = -0.34f0, stimulation = -1.32f0, hedonism = -1.66f0, achievement = -0.63f0, power = -1.03f0, security = 2.02f0, conformity = 1.16f0, tradition = -0.44f0, benevolence = 1.72f0, universalism = 0.53f0)"
122,202,"(13, 17)",7.0,3,2,3,female,"Bool[1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.38f0, stimulation = -1.52f0, hedonism = -0.34f0, achievement = -1.36f0, power = -0.31f0, security = -0.43f0, conformity = 1.12f0, tradition = 1.12f0, benevolence = 1.15f0, universalism = 0.19f0)"
122,203,"(29, 34)",6.0,0,3,1,male,"Bool[1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.17f0, stimulation = 0.22f0, hedonism = -0.18f0, achievement = -0.17f0, power = -0.31f0, security = 0.05f0, conformity = 0.45f0, tradition = -0.57f0, benevolence = 0.15f0, universalism = 0.2f0)"
123,108,"(12, 42)",190.0,75,6,1,female,"Bool[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,"(self_direction = 0.95f0, stimulation = -0.5f0, hedonism = -0.36f0, achievement = -1.22f0, power = -1.52f0, security = 1.67f0, conformity = -0.76f0, tradition = 0.09f0, benevolence = 0.27f0, universalism = 1.38f0)"
123,112,"(19, 41)",35.0,68,4,3,female,"Bool[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = -0.8f0, stimulation = -1.86f0, hedonism = 0.11f0, achievement = -0.29f0, power = -1.11f0, security = 0.78f0, conformity = 1.45f0, tradition = 0.78f0, benevolence = 0.94f0, universalism = 0.0f0)"
123,113,"(28, 1)",68.0,67,1,1,male,"Bool[1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.6f0, stimulation = -0.56f0, hedonism = -1.11f0, achievement = -0.55f0, power = -0.81f0, security = 0.4f0, conformity = 0.94f0, tradition = 0.06f0, benevolence = 0.82f0, universalism = 0.2f0)"
123,119,"(13, 30)",107.0,61,1,1,female,"Bool[0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 1.41f0, stimulation = -0.35f0, hedonism = -0.47f0, achievement = -1.2f0, power = -1.58f0, security = 0.55f0, conformity = 0.3f0, tradition = -0.46f0, benevolence = 1.33f0, universalism = 0.46f0)"
123,120,"(34, 5)",137.0,60,2,1,male,"Bool[1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.4f0, stimulation = -1.5f0, hedonism = -1.1f0, achievement = -0.03f0, power = 0.85f0, security = 2.61f0, conformity = -0.35f0, tradition = -1.41f0, benevolence = 0.54f0, universalism = -0.01f0)"
123,127,"(30, 5)",16.0,55,2,3,female,"Bool[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,"(self_direction = -1.55f0, stimulation = -2.56f0, hedonism = -1.57f0, achievement = -1.04f0, power = -0.16f0, security = 1.71f0, conformity = 2.89f0, tradition = 1.4f0, benevolence = 0.56f0, universalism = 0.31f0)"
123,130,"(39, 9)",21.0,53,4,3,male,"Bool[1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0]",Int64[],false,true,true,0.0,Int64[],Int64[],false,"(self_direction = 1.23f0, stimulation = -1.88f0, hedonism = -0.16f0, achievement = -1.16f0, power = -2.28f0, security = 1.13f0, conformity = 0.71f0, tradition = -0.1f0, benevolence = 1.07f0, universalism = 1.45f0)"
123,132,"(12, 34)",85.0,52,4,2,male,"Bool[0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,"(self_direction = -0.86f0, stimulation = -0.32f0, hedonism = 1.37f0, achievement = -1.36f0, power = -1.29f0, security = -0.22f0, conformity = -0.56f0, tradition = 2.33f0, benevolence = 1.04f0, universalism = -0.12f0)"
123,133,"(32, 4)",13.0,50,1,3,male,"Bool[1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 1.44f0, stimulation = -0.54f0, hedonism = -1.46f0, achievement = 0.69f0, power = 0.9f0, security = 1.12f0, conformity = -0.19f0, tradition = -1.13f0, benevolence = 0.14f0, universalism = -0.97f0)"
123,135,"(31, 1)",61.0,49,1,2,male,"Bool[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.23f0, stimulation = -0.55f0, hedonism = 0.52f0, achievement = -1.04f0, power = -2.34f0, security = 0.07f0, conformity = 0.21f0, tradition = -0.19f0, benevolence = 1.29f0, universalism = 1.8f0)"
123,137,"(34, 8)",56.0,49,4,2,female,"Bool[1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1]",Int64[],false,true,true,0.0,Int64[],Int64[],false,"(self_direction = -0.23f0, stimulation = -1.52f0, hedonism = -1.21f0, achievement = 1.42f0, power = 1.14f0, security = 0.22f0, conformity = -0.49f0, tradition = -1.29f0, benevolence = 1.57f0, universalism = 0.39f0)"
123,140,"(16, 36)",89.0,44,6,2,male,"Bool[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 1.04f0, stimulation = 1.51f0, hedonism = 0.2f0, achievement = 0.93f0, power = 0.95f0, security = -0.39f0, conformity = -2.4f0, tradition = -1.5f0, benevolence = -0.2f0, universalism = -0.13f0)"
123,143,"(12, 35)",40.0,42,3,2,male,"Bool[0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1]",Int64[],false,false,true,0.0,Int64[],Int64[],false,"(self_direction = 1.36f0, stimulation = -0.35f0, hedonism = 0.47f0, achievement = -0.5f0, power = 0.07f0, security = -0.24f0, conformity = 0.38f0, tradition = -0.08f0, benevolence = -0.66f0, universalism = -0.45f0)"
123,146,"(34, 12)",9.0,40,5,4,male,"Bool[1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],true,"(self_direction = 1.04f0, stimulation = 0.64f0, hedonism = -0.27f0, achievement = -0.72f0, power = -0.22f0, security = -0.34f0, conformity = 0.32f0, tradition = -0.45f0, benevolence = -0.64f0, universalism = 0.65f0)"
123,147,"(13, 40)",102.0,40,3,1,female,"Bool[0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],true,"(self_direction = 0.61f0, stimulation = -1.08f0, hedonism = 0.25f0, achievement = 0.73f0, power = -0.34f0, security = -0.45f0, conformity = -1.35f0, tradition = -0.46f0, benevolence = 0.88f0, universalism = 1.21f0)"
123,149,"(39, 8)",100.0,39,4,1,female,"Bool[1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,"(self_direction = 0.48f0, stimulation = 0.28f0, hedonism = -0.66f0, achievement = 0.42f0, power = 0.17f0, security = -0.57f0, conformity = -0.52f0, tradition = 0.53f0, benevolence = 0.33f0, universalism = -0.46f0)"
123,150,"(33, 9)",66.0,39,5,2,male,"Bool[1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = -0.05f0, stimulation = -0.61f0, hedonism = -0.29f0, achievement = 0.21f0, power = -1.91f0, security = 0.59f0, conformity = 0.1f0, tradition = 1.02f0, benevolence = 1.28f0, universalism = -0.34f0)"
123,151,"(33, 8)",97.0,38,6,1,female,"Bool[1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,"(self_direction = 0.24f0, stimulation = -1.08f0, hedonism = -0.39f0, achievement = -0.37f0, power = -0.05f0, security = 0.2f0, conformity = -0.0f0, tradition = 0.16f0, benevolence = 0.77f0, universalism = 0.52f0)"
123,154,"(38, 11)",46.0,35,5,3,female,"Bool[1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.91f0, stimulation = -1.36f0, hedonism = -0.6f0, achievement = 0.9f0, power = 0.11f0, security = 1.69f0, conformity = -1.18f0, tradition = -1.16f0, benevolence = -0.16f0, universalism = 0.85f0)"
123,155,"(18, 34)",61.0,34,4,2,male,"Bool[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 1.05f0, stimulation = 1.79f0, hedonism = 0.55f0, achievement = 0.68f0, power = -0.0f0, security = -1.52f0, conformity = -0.95f0, tradition = -0.63f0, benevolence = -0.27f0, universalism = -0.69f0)"
123,158,"(16, 33)",73.0,33,3,1,female,"Bool[1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.62f0, stimulation = 0.06f0, hedonism = -1.09f0, achievement = 0.29f0, power = 0.22f0, security = -0.69f0, conformity = -0.25f0, tradition = 0.28f0, benevolence = -0.2f0, universalism = 0.76f0)"
123,160,"(40, 6)",80.0,32,3,1,male,"Bool[0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.17f0, stimulation = -1.76f0, hedonism = -0.33f0, achievement = -1.18f0, power = -1.04f0, security = 0.83f0, conformity = 1.48f0, tradition = -0.5f0, benevolence = 0.76f0, universalism = 1.58f0)"
123,162,"(17, 38)",45.0,32,3,2,female,"Bool[1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.56f0, stimulation = -1.58f0, hedonism = -0.43f0, achievement = -1.55f0, power = -0.07f0, security = 1.2f0, conformity = -0.16f0, tradition = 1.35f0, benevolence = -0.33f0, universalism = 1.0f0)"
123,165,"(17, 40)",48.0,31,6,2,female,"Bool[1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],true,"(self_direction = 0.5f0, stimulation = -0.48f0, hedonism = -0.66f0, achievement = 1.56f0, power = 0.25f0, security = 0.55f0, conformity = -1.51f0, tradition = -0.74f0, benevolence = 0.05f0, universalism = 0.46f0)"
123,167,"(14, 29)",55.0,30,2,1,male,"Bool[0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,"(self_direction = 0.98f0, stimulation = 0.76f0, hedonism = 0.69f0, achievement = -0.4f0, power = -2.02f0, security = -0.25f0, conformity = -0.53f0, tradition = -0.58f0, benevolence = 0.1f0, universalism = 1.23f0)"
123,168,"(33, 11)",35.0,30,6,3,male,"Bool[1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,"(self_direction = 0.64f0, stimulation = -0.2f0, hedonism = 0.25f0, achievement = 0.33f0, power = -0.67f0, security = 0.26f0, conformity = -0.64f0, tradition = -0.5f0, benevolence = 0.53f0, universalism = -0.0f0)"
