time,nagents,#241,#242,#243,#244,#245,#246,#247,#248,#249,#250,#251,#252,#253,#254,#255,#256,#257,#258,#259,#260,#261,#262,#263,#264
103,57,66,9,28,22,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 57, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4142682356894931,"Dict(:p25 => 27.25, :p75 => 76.0, :p50 => 38.25, :p90 => 115.15000000000005, :p99 => 259.4199999999998, :p95 => 135.03750000000014)",2.6713162521373137,21.12280701754386,0.42705601212333155,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.08831978220001763,"Dict{String, Real}(""unique_cultures"" => 2, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0009765625)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,57,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
104,59,68,9,28,22,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 59, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4134685230024213,"Dict(:p25 => 27.25, :p75 => 73.21875, :p50 => 38.4375, :p90 => 113.4, :p99 => 259.5599999999995, :p95 => 131.66875000000005)",2.2763512664198293,21.372881355932204,0.42782833102595474,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.08591550133466311,"Dict{String, Real}(""unique_cultures"" => 2, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0009765625)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,59,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
105,60,69,9,28,22,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 60, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4081642546348847,"Dict(:p25 => 27.953125, :p75 => 72.765625, :p50 => 40.84375, :p90 => 114.11875, :p99 => 260.6299999999997, :p95 => 128.7343750000002)",2.1688309537173556,22.0,0.4185606060606062,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.08476607571480994,"Dict{String, Real}(""unique_cultures"" => 2, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0009765625)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,60,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
106,61,70,9,28,22,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 61, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.40404093139814146,"Dict(:p25 => 28.25, :p75 => 72.4375, :p50 => 41.25, :p90 => 116.0, :p99 => 261.6999999999999, :p95 => 127.5)",2.2481331971158602,22.62295081967213,0.41019244476122596,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.08364970461058928,"Dict{String, Real}(""unique_cultures"" => 2, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0009765625)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,61,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
107,65,74,9,28,22,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 65, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4150963353174193,"Dict(:p25 => 25.25, :p75 => 68.4375, :p50 => 41.25, :p90 => 115.91250000000001, :p99 => 260.61999999999995, :p95 => 128.3)",2.4570191892050017,22.16923076923077,0.43019270805530363,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.07948700320303707,"Dict{String, Real}(""unique_cultures"" => 2, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0009765625)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,65,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
108,68,77,9,28,22,5.75,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0004389815627743635, ""avg_degree"" => 0.029411764705882353, ""n_nodes"" => 68, ""max_degree"" => 1)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4189302986758139,"Dict(:p25 => 23.234375, :p75 => 69.359375, :p50 => 41.75, :p90 => 116.95625000000001, :p99 => 259.85999999999984, :p95 => 129.15)",2.178899618391917,22.147058823529413,0.4375830013280213,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.07664880077618422,"Dict{String, Real}(""unique_cultures"" => 2, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0009765625)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,68,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
109,70,79,9,28,22,5.75,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.00041407867494824016, ""avg_degree"" => 0.02857142857142857, ""n_nodes"" => 70, ""max_degree"" => 1)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4181549906665203,"Dict(:p25 => 22.625, :p75 => 70.0, :p50 => 42.21875, :p90 => 115.97500000000001, :p99 => 260.7100000000002, :p95 => 130.5)",2.2695702909205977,22.485714285714284,0.43528771101833375,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.07487597323206041,"Dict{String, Real}(""unique_cultures"" => 2, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0009765625)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,70,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
110,74,83,9,28,22,5.75,1.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.00037023324694557573, ""avg_degree"" => 0.02702702702702703, ""n_nodes"" => 74, ""max_degree"" => 1)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4304179445003613,"Dict(:p25 => 19.953125, :p75 => 66.09375, :p50 => 40.09375, :p90 => 112.85000000000001, :p99 => 259.07000000000096, :p95 => 132.20000000000002)",2.3240403461967656,22.216216216216218,0.4482803971855065,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.07158483369291901,"Dict{String, Real}(""unique_cultures"" => 2, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0009765625)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,74,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
111,79,88,9,28,22,10.375,0.3333333333333333,"Dict{String, Real}(""n_edges"" => 3, ""density"" => 0.0009737098344693282, ""avg_degree"" => 0.06329113924050633, ""n_nodes"" => 79, ""max_degree"" => 1)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4383187057393836,"Dict(:p25 => 19.0, :p75 => 58.375, :p50 => 39.25, :p90 => 112.55000000000001, :p99 => 256.51999999999987, :p95 => 132.8)",2.417262157865315,21.746835443037973,0.4651125093942028,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0678872387735005,"Dict{String, Real}(""unique_cultures"" => 2, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0009765625)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,79,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
112,84,93,9,28,22,10.375,0.3333333333333333,"Dict{String, Real}(""n_edges"" => 3, ""density"" => 0.0008605851979345956, ""avg_degree"" => 0.05952380952380952, ""n_nodes"" => 84, ""max_degree"" => 1)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.44159049288997587,"Dict(:p25 => 18.15625, :p75 => 57.78125, :p50 => 35.25, :p90 => 105.95000000000006, :p99 => 253.97000000000014, :p95 => 131.7375000000001)",2.3532479101605444,21.392857142857142,0.4777208045154624,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.06458143637762753,"Dict{String, Real}(""unique_cultures"" => 2, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0009765625)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,84,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
113,90,99,9,28,22,19.46875,0.16666666666666666,"Dict{String, Real}(""n_edges"" => 6, ""density"" => 0.00149812734082397, ""avg_degree"" => 0.1, ""n_nodes"" => 90, ""max_degree"" => 2)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4495601314771849,"Dict(:p25 => 16.84375, :p75 => 55.234375, :p50 => 32.78125, :p90 => 95.7499999999999, :p99 => 250.50999999999993, :p95 => 129.66249999999997)",1.8007763382774014,20.9,0.49262803473329786,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.06104703803959342,"Dict{String, Real}(""unique_cultures"" => 2, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0009765625)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,90,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
114,94,104,10,28,22,25.59375,0.42857142857142855,"Dict{String, Real}(""n_edges"" => 7, ""density"" => 0.001601464195836193, ""avg_degree"" => 0.11702127659574468, ""n_nodes"" => 94, ""max_degree"" => 3)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.42678817827789195,"Dict(:p25 => 16.9609375, :p75 => 54.140625, :p50 => 29.5, :p90 => 87.10625000000002, :p99 => 184.40937500000044, :p95 => 120.55000000000007)",1.8473302811632137,20.23404255319149,0.49572678255811353,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,94,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
115,103,113,10,28,22,32.21875,0.25,"Dict{String, Real}(""n_edges"" => 8, ""density"" => 0.0015229392727964973, ""avg_degree"" => 0.11650485436893204, ""n_nodes"" => 103, ""max_degree"" => 3)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4329414468956534,"Dict(:p25 => 16.25, :p75 => 48.53125, :p50 => 23.5, :p90 => 85.39999999999999, :p99 => 166.8175000000001, :p95 => 118.30312500000004)",1.9186932913768941,19.37864077669903,0.5184835690799074,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,103,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
116,112,122,10,28,22,36.34375,0.4444444444444444,"Dict{String, Real}(""n_edges"" => 9, ""density"" => 0.0014478764478764478, ""avg_degree"" => 0.11607142857142858, ""n_nodes"" => 112, ""max_degree"" => 3)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4366014294024765,"Dict(:p25 => 15.8125, :p75 => 44.59375, :p50 => 22.5625, :p90 => 85.61874999999999, :p99 => 155.130625, :p95 => 117.84218750000002)",1.7911295026366238,18.741071428571427,0.5337788402640713,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,112,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
117,120,130,10,28,22,41.0625,0.3,"Dict{String, Real}(""n_edges"" => 9, ""density"" => 0.0012605042016806723, ""avg_degree"" => 0.11666666666666667, ""n_nodes"" => 120, ""max_degree"" => 3)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4350557947207432,"Dict(:p25 => 15.859375, :p75 => 42.875, :p50 => 21.25, :p90 => 87.05, :p99 => 143.27187500000002, :p95 => 113.9125000000001)",1.8415810768922618,18.425,0.5396238504447459,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,120,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
118,126,136,10,28,22,41.1875,0.25,"Dict{String, Real}(""n_edges"" => 10, ""density"" => 0.0012698412698412698, ""avg_degree"" => 0.11904761904761904, ""n_nodes"" => 126, ""max_degree"" => 4)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4332942517119591,"Dict(:p25 => 15.8125, :p75 => 40.015625, :p50 => 21.25, :p90 => 86.84375, :p99 => 142.5, :p95 => 105.28125)",1.6596771893053417,18.5,0.5350895112799876,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,126,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
119,135,145,10,28,22,60.25,0.125,"Dict{String, Real}(""n_edges"" => 12, ""density"" => 0.0013266998341625207, ""avg_degree"" => 0.15555555555555556, ""n_nodes"" => 135, ""max_degree"" => 5)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4258428215495489,"Dict(:p25 => 15.28125, :p75 => 36.625, :p50 => 21.25, :p90 => 84.08749999999996, :p99 => 143.14, :p95 => 103.61250000000007)",1.506116734830778,18.2,0.5404724219539034,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,135,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
120,142,152,10,28,22,63.75,0.2777777777777778,"Dict{String, Real}(""n_edges"" => 13, ""density"" => 0.0012985715712716013, ""avg_degree"" => 0.1619718309859155, ""n_nodes"" => 142, ""max_degree"" => 5)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.42792778402666243,"Dict(:p25 => 14.7421875, :p75 => 32.6875, :p50 => 21.28125, :p90 => 79.42187499999997, :p99 => 144.45000000000002, :p95 => 102.95000000000002)",1.3914140355830051,18.253521126760564,0.5363632411754478,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,142,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
