time,nagents,births,deaths_age,deaths_starvation,combat_kills,calculate_total_credit_outstanding,calculate_credit_default_rate,calculate_credit_network_metrics,calculate_factional_clustering,calculate_decision_entropy,calculate_gini_coefficient,calculate_wealth_percentiles,calculate_pareto_alpha,calculate_mean_lifespan,calculate_lifespan_inequality,calculate_cultural_initiation_by_tribe,calculate_cultural_entropy,calculate_cultural_diversity,calculate_spatial_segregation,calculate_clustering_coefficient,calculate_trait_summary_stats,calculate_trait_similarity_metrics,count_red_tribe,count_blue_tribe,calculate_tribe_proportions
94,199,218,5,23,41,360.5149133300781,0.5061728395061729,"Dict{String, Real}(""n_edges"" => 67, ""density"" => 0.003400842596822496, ""avg_degree"" => 0.6582914572864321, ""n_nodes"" => 199, ""max_degree"" => 25)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.3876652632447499,"Dict(:p25 => 12.75, :p75 => 24.8125, :p50 => 17.0, :p90 => 36.55, :p99 => 125.93999999999915, :p95 => 58.238583007812835)",1.8462679178237515,19.723618090452263,0.47694779630637263,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 46, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 46)",3.230800978407209,"Dict{String, Real}(""unique_cultures"" => 48, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0234375)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,199,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
95,203,227,9,23,42,451.96116333007814,0.4803921568627451,"Dict{String, Real}(""n_edges"" => 78, ""density"" => 0.0038043213188313904, ""avg_degree"" => 0.8078817733990148, ""n_nodes"" => 203, ""max_degree"" => 28)","Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)",0.0,0.35366066006992325,"Dict(:p25 => 13.4375, :p75 => 25.6875, :p50 => 17.898613190650938, :p90 => 35.37500000000001, :p99 => 121.92067499999989, :p95 => 55.75525000000008)",2.1247019398186335,18.852216748768473,0.46694410083397586,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 49, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 49)",3.1505083729439187,"Dict{String, Real}(""unique_cultures"" => 42, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0205078125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,203,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
96,213,238,10,23,42,481.8116088867188,0.4067796610169492,"Dict{String, Real}(""n_edges"" => 90, ""density"" => 0.003986181238373638, ""avg_degree"" => 0.8685446009389671, ""n_nodes"" => 213, ""max_degree"" => 28)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.34540103032429315,"Dict(:p25 => 13.5, :p75 => 25.75, :p50 => 17.125, :p90 => 33.7, :p99 => 121.75529999999995, :p95 => 49.25000000000002)",2.2703455302112556,18.5962441314554,0.4697016568823018,"Dict{String, Real}(""red_transmission_rate"" => 0.019230769230769232, ""blue_transmission_rate"" => 0.9807692307692307, ""blue_initiated_transmissions"" => 51, ""red_initiated_transmissions"" => 1, ""total_transmissions"" => 52)",3.1518491622532028,"Dict{String, Real}(""unique_cultures"" => 44, ""max_possible"" => 2048, ""diversity_ratio"" => 0.021484375)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,212,"Dict(""blue_proportion"" => 0.9953051643192489, ""red_proportion"" => 0.004694835680751174)"
97,217,243,10,23,43,518.1081039428711,0.3953488372093023,"Dict{String, Real}(""n_edges"" => 100, ""density"" => 0.004266939750810718, ""avg_degree"" => 0.9262672811059908, ""n_nodes"" => 217, ""max_degree"" => 28)","Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)",0.0,0.34544372953479185,"Dict(:p25 => 13.5, :p75 => 25.125, :p50 => 17.5, :p90 => 34.0, :p99 => 124.08514999999998, :p95 => 50.55250000000005)",2.3206428203870413,19.202764976958527,0.45793866444601483,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 44, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 44)",3.195859358047082,"Dict{String, Real}(""unique_cultures"" => 45, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02197265625)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,217,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
98,221,248,11,23,43,519.7331039428711,0.4108527131782946,"Dict{String, Real}(""n_edges"" => 97, ""density"" => 0.003990127519539284, ""avg_degree"" => 0.9095022624434389, ""n_nodes"" => 221, ""max_degree"" => 28)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.3413286581040187,"Dict(:p25 => 13.75, :p75 => 25.375, :p50 => 17.75, :p90 => 34.5, :p99 => 126.57074999999995, :p95 => 50.00000000000003)",2.4360181207287632,19.39366515837104,0.44196721726847166,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 50, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 50)",3.100553710702712,"Dict{String, Real}(""unique_cultures"" => 39, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01904296875)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,221,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
99,231,258,11,23,43,511.8456039428711,0.42424242424242425,"Dict{String, Real}(""n_edges"" => 101, ""density"" => 0.0038019951063429326, ""avg_degree"" => 0.8917748917748918, ""n_nodes"" => 231, ""max_degree"" => 28)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.35395792827582895,"Dict(:p25 => 13.25, :p75 => 24.61125, :p50 => 17.5, :p90 => 35.5, :p99 => 126.396125, :p95 => 48.56250000000014)",2.1918002644608405,19.51082251082251,0.4453908638510369,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 47, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 47)",3.0554193412931223,"Dict{String, Real}(""unique_cultures"" => 39, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01904296875)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,231,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
100,245,272,11,23,43,526.4779241490364,0.4765625,"Dict{String, Real}(""n_edges"" => 98, ""density"" => 0.003278688524590164, ""avg_degree"" => 0.8367346938775511, ""n_nodes"" => 245, ""max_degree"" => 28)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.35733829443005827,"Dict(:p25 => 13.125, :p75 => 24.0, :p50 => 17.5, :p90 => 35.599999999999994, :p99 => 126.8661, :p95 => 44.40384931945805)",2.214169602659008,19.33877551020408,0.4566087473402194,"Dict{String, Real}(""red_transmission_rate"" => 0.019230769230769232, ""blue_transmission_rate"" => 0.9807692307692307, ""blue_initiated_transmissions"" => 51, ""red_initiated_transmissions"" => 1, ""total_transmissions"" => 52)",3.098803526048776,"Dict{String, Real}(""unique_cultures"" => 42, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0205078125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,244,"Dict(""blue_proportion"" => 0.9959183673469387, ""red_proportion"" => 0.004081632653061225)"
101,254,282,11,23,44,578.0032760711015,0.4583333333333333,"Dict{String, Real}(""n_edges"" => 111, ""density"" => 0.0034546076997292335, ""avg_degree"" => 0.8937007874015748, ""n_nodes"" => 254, ""max_degree"" => 29)","Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)",0.0,0.361987142067991,"Dict(:p25 => 13.125, :p75 => 23.853125, :p50 => 16.66875, :p90 => 34.637499999999996, :p99 => 125.10212499999999, :p95 => 44.64423630905152)",2.090095064438802,19.562992125984252,0.45686167625102403,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 58, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 58)",3.060875131021597,"Dict{String, Real}(""unique_cultures"" => 41, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,254,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
102,271,301,12,24,44,777.1324694084377,0.4427083333333333,"Dict{String, Real}(""n_edges"" => 153, ""density"" => 0.004182041820418204, ""avg_degree"" => 1.062730627306273, ""n_nodes"" => 271, ""max_degree"" => 35)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.3530609333612389,"Dict(:p25 => 12.09375, :p75 => 21.9375, :p50 => 15.9375, :p90 => 31.0, :p99 => 118.09125000000002, :p95 => 40.500000000000085)",2.3766477447929213,18.793357933579337,0.4711582281736817,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 66, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 66)",3.059165664768172,"Dict{String, Real}(""unique_cultures"" => 42, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0205078125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,271,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
103,273,305,12,26,44,982.229392907545,0.4246031746031746,"Dict{String, Real}(""n_edges"" => 185, ""density"" => 0.004982762335703512, ""avg_degree"" => 1.3736263736263736, ""n_nodes"" => 273, ""max_degree"" => 47)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.35056815091785176,"Dict(:p25 => 12.125, :p75 => 22.75, :p50 => 16.0, :p90 => 30.255000000000003, :p99 => 118.3309999999999, :p95 => 41.99500000000006)",2.5123692346539475,19.278388278388277,0.4549321095017467,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 72, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 72)",3.0649627756810793,"Dict{String, Real}(""unique_cultures"" => 40, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,273,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
104,282,315,12,26,45,1030.929392907545,0.4344569288389513,"Dict{String, Real}(""n_edges"" => 197, ""density"" => 0.0049721107493500925, ""avg_degree"" => 1.4042553191489362, ""n_nodes"" => 282, ""max_degree"" => 52)","Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)",0.0,0.3634326999174793,"Dict(:p25 => 11.890625, :p75 => 22.371875, :p50 => 16.0, :p90 => 29.74695, :p99 => 119.05987499999998, :p95 => 41.72500000000002)",2.526030482092686,19.46808510638298,0.45276518234313845,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 79, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 79)",3.076869185351841,"Dict{String, Real}(""unique_cultures"" => 44, ""max_possible"" => 2048, ""diversity_ratio"" => 0.021484375)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,281,"Dict(""blue_proportion"" => 0.9964539007092199, ""red_proportion"" => 0.0035460992907801418)"
105,289,324,12,27,46,1124.1113289337604,0.4482758620689655,"Dict{String, Real}(""n_edges"" => 212, ""density"" => 0.005094194540561323, ""avg_degree"" => 1.4705882352941178, ""n_nodes"" => 289, ""max_degree"" => 58)","Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)",0.0,0.3672981445092749,"Dict(:p25 => 11.75, :p75 => 21.825222778320313, :p50 => 16.375, :p90 => 29.375, :p99 => 118.849, :p95 => 40.80000000000004)",2.4600892918288917,19.685121107266436,0.4492175454239682,"Dict{String, Real}(""red_transmission_rate"" => 0.012345679012345678, ""blue_transmission_rate"" => 0.9876543209876543, ""blue_initiated_transmissions"" => 80, ""red_initiated_transmissions"" => 1, ""total_transmissions"" => 81)",2.9853319293699525,"Dict{String, Real}(""unique_cultures"" => 40, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,288,"Dict(""blue_proportion"" => 0.9965397923875432, ""red_proportion"" => 0.0034602076124567475)"
106,294,334,12,31,47,1139.0523338776084,0.4117647058823529,"Dict{String, Real}(""n_edges"" => 213, ""density"" => 0.004945322839033224, ""avg_degree"" => 1.4387755102040816, ""n_nodes"" => 294, ""max_degree"" => 59)","Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)",0.0,0.365313393240003,"Dict(:p25 => 11.5625, :p75 => 21.59375, :p50 => 16.03125, :p90 => 29.702400000000004, :p99 => 121.95342499999995, :p95 => 34.45500000000004)",2.347018854514322,19.860544217687075,0.4509840586345859,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 84, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 84)",2.9109981582480247,"Dict{String, Real}(""unique_cultures"" => 35, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01708984375)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,294,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
107,306,349,12,33,48,1208.6333610992879,0.47368421052631576,"Dict{String, Real}(""n_edges"" => 222, ""density"" => 0.004757312761170042, ""avg_degree"" => 1.4444444444444444, ""n_nodes"" => 306, ""max_degree"" => 59)","Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)",0.0,0.3686529900498152,"Dict(:p25 => 11.5, :p75 => 21.371875, :p50 => 15.4375, :p90 => 28.062500000000007, :p99 => 122.49625, :p95 => 34.20693750000004)",2.580384456541883,19.787581699346404,0.4590464316747893,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 80, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 80)",2.9177658359819385,"Dict{String, Real}(""unique_cultures"" => 39, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01904296875)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,306,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
108,312,359,12,37,48,1243.3992967682332,0.4668769716088328,"Dict{String, Real}(""n_edges"" => 231, ""density"" => 0.004761315854563443, ""avg_degree"" => 1.4775641025641026, ""n_nodes"" => 312, ""max_degree"" => 59)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.36037406195252975,"Dict(:p25 => 11.5, :p75 => 20.821875000000002, :p50 => 15.625, :p90 => 27.5, :p99 => 122.04439999999994, :p95 => 33.50625000000005)",2.6233614250480004,19.89423076923077,0.4571683954840069,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 101, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 101)",2.9384482348809615,"Dict{String, Real}(""unique_cultures"" => 40, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,312,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
